time,mac,neighborMac,neighborFlag,rssi,numTxPackets,numTxFailures,numRxPackets,mote_board,ngbr_board,distance
1480091365,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-77,69,4,2,huron,DC9003A-B,7.31925904683
1480091365,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,33,huron,DC9003A-B,-1
1480091365,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-87,0,0,67,huron,DC9003A-B,-1
1480092265,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-75,67,5,1,huron,DC9003A-B,7.31925904683
1480092265,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-75,0,0,34,huron,DC9003A-B,-1
1480092265,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-87,0,0,67,huron,DC9003A-B,-1
1480093165,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-73,72,10,2,huron,DC9003A-B,7.31925904683
1480093165,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,36,huron,DC9003A-B,-1
1480093165,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-87,0,0,62,huron,DC9003A-B,-1
1480094066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-75,67,6,1,huron,DC9003A-B,7.31925904683
1480094066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,33,huron,DC9003A-B,-1
1480094066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-87,0,0,77,huron,DC9003A-B,-1
1480094966,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-76,73,12,2,huron,DC9003A-B,7.31925904683
1480094966,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,31,huron,DC9003A-B,-1
1480094966,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,65,huron,DC9003A-B,-1
1480095866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-74,72,10,2,huron,DC9003A-B,7.31925904683
1480095866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,32,huron,DC9003A-B,-1
1480095866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,67,huron,DC9003A-B,-1
1480096766,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-74,71,7,1,huron,DC9003A-B,7.31925904683
1480096766,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,30,huron,DC9003A-B,-1
1480096766,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,78,huron,DC9003A-B,-1
1480097665,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-74,70,9,2,huron,DC9003A-B,7.31925904683
1480097665,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,33,huron,DC9003A-B,-1
1480097665,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,79,huron,DC9003A-B,-1
1480098566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-77,69,5,2,huron,DC9003A-B,7.31925904683
1480098566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-75,0,0,34,huron,DC9003A-B,-1
1480098566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,80,huron,DC9003A-B,-1
1480099466,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-73,73,7,2,huron,DC9003A-B,7.31925904683
1480099466,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,32,huron,DC9003A-B,-1
1480099466,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,83,huron,DC9003A-B,-1
1480100365,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-74,70,6,1,huron,DC9003A-B,7.31925904683
1480100365,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,31,huron,DC9003A-B,-1
1480100365,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,61,huron,DC9003A-B,-1
1480101266,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-73,69,6,2,huron,DC9003A-B,7.31925904683
1480101266,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,31,huron,DC9003A-B,-1
1480101266,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,74,huron,DC9003A-B,-1
1480102165,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-71,69,6,2,huron,DC9003A-B,7.31925904683
1480102165,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1480102165,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,72,huron,DC9003A-B,-1
1480103065,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-72,73,12,2,huron,DC9003A-B,7.31925904683
1480103065,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,34,huron,DC9003A-B,-1
1480103065,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,63,huron,DC9003A-B,-1
1480103966,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-73,73,12,2,huron,DC9003A-B,7.31925904683
1480103966,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,28,huron,DC9003A-B,-1
1480103966,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-87,0,0,75,huron,DC9003A-B,-1
1480104866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-70,73,10,1,huron,DC9003A-B,7.31925904683
1480104866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,47,1,1,huron,DC9003A-B,3.41503261698
1480104866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,30,huron,DC9003A-B,-1
1480104866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,64,huron,DC9003A-B,-1
1480105766,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-73,66,5,2,huron,DC9003A-B,7.31925904683
1480105766,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-70,62,1,2,huron,DC9003A-B,3.41503261698
1480105766,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-81,0,0,28,huron,DC9003A-B,-1
1480105766,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,62,huron,DC9003A-B,-1
1480106666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-72,67,4,2,huron,DC9003A-B,7.31925904683
1480106666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-70,62,2,2,huron,DC9003A-B,3.41503261698
1480106666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,31,huron,DC9003A-B,-1
1480106666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,59,huron,DC9003A-B,-1
1480107566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,0,-74,68,8,2,huron,DC9003A-B,7.31925904683
1480107566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,61,0,2,huron,DC9003A-B,3.41503261698
1480107566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1480107566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,63,huron,DC9003A-B,-1
1480108466,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,60,huron,DC9003A-B,-1
1480108466,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,68,3,2,huron,DC9003A-B,3.41503261698
1480108466,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,33,huron,DC9003A-B,-1
1480109366,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,68,huron,DC9003A-B,-1
1480109366,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,66,1,1,huron,DC9003A-B,3.41503261698
1480109366,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1480110267,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-87,0,0,66,huron,DC9003A-B,-1
1480110267,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,71,3,2,huron,DC9003A-B,3.41503261698
1480110267,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,33,huron,DC9003A-B,-1
1480111166,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,66,huron,DC9003A-B,-1
1480111166,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-70,68,0,2,huron,DC9003A-B,3.41503261698
1480111166,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-81,0,0,35,huron,DC9003A-B,-1
1480112066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,67,huron,DC9003A-B,-1
1480112066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,70,4,2,huron,DC9003A-B,3.41503261698
1480112066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,31,huron,DC9003A-B,-1
1480112967,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,62,huron,DC9003A-B,-1
1480112967,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,68,1,1,huron,DC9003A-B,3.41503261698
1480112967,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-81,0,0,31,huron,DC9003A-B,-1
1480113866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,69,huron,DC9003A-B,-1
1480113866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,64,0,2,huron,DC9003A-B,3.41503261698
1480113866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,34,huron,DC9003A-B,-1
1480114767,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,63,huron,DC9003A-B,-1
1480114767,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,72,5,2,huron,DC9003A-B,3.41503261698
1480114767,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,34,huron,DC9003A-B,-1
1480115666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,67,huron,DC9003A-B,-1
1480115666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-70,68,2,2,huron,DC9003A-B,3.41503261698
1480115666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,34,huron,DC9003A-B,-1
1480116566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-87,0,0,68,huron,DC9003A-B,-1
1480116566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,67,2,2,huron,DC9003A-B,3.41503261698
1480116566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,33,huron,DC9003A-B,-1
1480117467,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,69,huron,DC9003A-B,-1
1480117467,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-66,69,5,1,huron,DC9003A-B,3.41503261698
1480117467,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-82,0,0,32,huron,DC9003A-B,-1
1480118366,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,65,huron,DC9003A-B,-1
1480118366,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,66,3,2,huron,DC9003A-B,3.41503261698
1480118366,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,34,huron,DC9003A-B,-1
1480119267,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,65,huron,DC9003A-B,-1
1480119267,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,69,1,2,huron,DC9003A-B,3.41503261698
1480119267,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,30,huron,DC9003A-B,-1
1480120166,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,66,huron,DC9003A-B,-1
1480120166,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,-70,1,2,huron,DC9003A-B,3.41503261698
1480120166,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,35,huron,DC9003A-B,-1
1480121066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,64,huron,DC9003A-B,-1
1480121066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,70,2,1,huron,DC9003A-B,3.41503261698
1480121066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-75,0,0,32,huron,DC9003A-B,-1
1480121967,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,61,huron,DC9003A-B,-1
1480121967,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,-71,0,2,huron,DC9003A-B,3.41503261698
1480121967,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,34,huron,DC9003A-B,-1
1480122866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-87,0,0,64,huron,DC9003A-B,-1
1480122866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,71,2,2,huron,DC9003A-B,3.41503261698
1480122866,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,34,huron,DC9003A-B,-1
1480123767,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,69,huron,DC9003A-B,-1
1480123767,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,68,2,2,huron,DC9003A-B,3.41503261698
1480123767,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-82,0,0,32,huron,DC9003A-B,-1
1480124666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,57,huron,DC9003A-B,-1
1480124666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,67,1,2,huron,DC9003A-B,3.41503261698
1480124666,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,31,huron,DC9003A-B,-1
1480125566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,57,huron,DC9003A-B,-1
1480125566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,67,1,1,huron,DC9003A-B,3.41503261698
1480125566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,30,huron,DC9003A-B,-1
1480126467,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,56,huron,DC9003A-B,-1
1480126467,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,67,1,2,huron,DC9003A-B,3.41503261698
1480126467,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,33,huron,DC9003A-B,-1
1480127366,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,58,huron,DC9003A-B,-1
1480127366,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,68,2,2,huron,DC9003A-B,3.41503261698
1480127366,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-73,0,0,32,huron,DC9003A-B,-1
1480128268,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,60,huron,DC9003A-B,-1
1480128268,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,64,0,2,huron,DC9003A-B,3.41503261698
1480128268,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,34,huron,DC9003A-B,-1
1480129167,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,52,huron,DC9003A-B,-1
1480129167,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,71,4,2,huron,DC9003A-B,3.41503261698
1480129167,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,30,huron,DC9003A-B,-1
1480130066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,62,huron,DC9003A-B,-1
1480130066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,63,0,1,huron,DC9003A-B,3.41503261698
1480130066,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,36,huron,DC9003A-B,-1
1480130967,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,55,huron,DC9003A-B,-1
1480130967,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,67,0,2,huron,DC9003A-B,3.41503261698
1480130967,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,33,huron,DC9003A-B,-1
1480131867,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,60,huron,DC9003A-B,-1
1480131867,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-70,67,0,2,huron,DC9003A-B,3.41503261698
1480131867,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-75,0,0,32,huron,DC9003A-B,-1
1480132768,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,60,huron,DC9003A-B,-1
1480132768,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-70,65,0,2,huron,DC9003A-B,3.41503261698
1480132768,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1480133667,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,58,huron,DC9003A-B,-1
1480133667,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,69,2,1,huron,DC9003A-B,3.41503261698
1480133667,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-72,0,0,34,huron,DC9003A-B,-1
1480134567,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,56,huron,DC9003A-B,-1
1480134567,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-70,68,0,2,huron,DC9003A-B,3.41503261698
1480134567,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-75,0,0,34,huron,DC9003A-B,-1
1480135467,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,63,huron,DC9003A-B,-1
1480135467,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,71,1,2,huron,DC9003A-B,3.41503261698
1480135467,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,35,huron,DC9003A-B,-1
1480136367,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,54,huron,DC9003A-B,-1
1480136367,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,66,2,2,huron,DC9003A-B,3.41503261698
1480136367,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,34,huron,DC9003A-B,-1
1480137268,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,61,huron,DC9003A-B,-1
1480137268,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,69,1,2,huron,DC9003A-B,3.41503261698
1480137268,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,34,huron,DC9003A-B,-1
1480138167,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,60,huron,DC9003A-B,-1
1480138167,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,71,5,1,huron,DC9003A-B,3.41503261698
1480138167,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-73,0,0,31,huron,DC9003A-B,-1
1480139067,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,56,huron,DC9003A-B,-1
1480139067,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,68,0,2,huron,DC9003A-B,3.41503261698
1480139067,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-73,0,0,30,huron,DC9003A-B,-1
1480139968,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,66,huron,DC9003A-B,-1
1480139968,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,68,2,2,huron,DC9003A-B,3.41503261698
1480139968,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-74,0,0,33,huron,DC9003A-B,-1
1480140867,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,57,huron,DC9003A-B,-1
1480140867,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,69,2,2,huron,DC9003A-B,3.41503261698
1480140867,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,33,huron,DC9003A-B,-1
1480141768,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,58,huron,DC9003A-B,-1
1480141768,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-68,68,1,1,huron,DC9003A-B,3.41503261698
1480141768,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,31,huron,DC9003A-B,-1
1480142667,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,58,huron,DC9003A-B,-1
1480142667,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,68,2,2,huron,DC9003A-B,3.41503261698
1480142667,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,33,huron,DC9003A-B,-1
1480143567,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,60,huron,DC9003A-B,-1
1480143567,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-70,69,1,2,huron,DC9003A-B,3.41503261698
1480143567,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,36,huron,DC9003A-B,-1
1480144468,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,64,huron,DC9003A-B,-1
1480144468,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,66,1,2,huron,DC9003A-B,3.41503261698
1480144468,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-74,0,0,33,huron,DC9003A-B,-1
1480145367,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,61,huron,DC9003A-B,-1
1480145367,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,68,1,1,huron,DC9003A-B,3.41503261698
1480145367,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-75,0,0,30,huron,DC9003A-B,-1
1480146268,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,59,huron,DC9003A-B,-1
1480146268,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-69,66,0,1,huron,DC9003A-B,3.41503261698
1480146268,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,30,huron,DC9003A-B,-1
1480147168,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,61,huron,DC9003A-B,-1
1480147168,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,67,2,2,huron,DC9003A-B,3.41503261698
1480147168,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-75,0,0,32,huron,DC9003A-B,-1
1480148067,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,58,huron,DC9003A-B,-1
1480148067,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,72,1,2,huron,DC9003A-B,3.41503261698
1480148067,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,34,huron,DC9003A-B,-1
1480148968,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,73,huron,DC9003A-B,-1
1480148968,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,69,2,2,huron,DC9003A-B,3.41503261698
1480148968,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,32,huron,DC9003A-B,-1
1480149867,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,60,huron,DC9003A-B,-1
1480149867,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-70,70,1,2,huron,DC9003A-B,3.41503261698
1480149867,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,33,huron,DC9003A-B,-1
1480150767,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,71,huron,DC9003A-B,-1
1480150767,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f5-23,0,-67,64,1,1,huron,DC9003A-B,3.41503261698
1480150767,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,31,huron,DC9003A-B,-1
1480151668,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,76,huron,DC9003A-B,-1
