time,mac,channel,rssi,txUnicastAttempts,txUnicastFailures,pdr,lat,long
1505684657,00-17-0d-00-00-38-03-dd,13,-93,26,2,92.3076923077,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,12,-93,20,2,90.0,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,20,-88,16,3,81.25,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,21,-90,19,0,100.0,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,17,-93,24,1,95.8333333333,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,16,-93,21,0,100.0,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,19,-92,16,0,100.0,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,18,-92,23,0,100.0,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,22,-87,25,1,96.0,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,24,-93,18,0,100.0,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,15,-93,16,0,100.0,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,14,-92,15,1,93.3333333333,48.84202,2.3845
1505684657,00-17-0d-00-00-38-03-dd,23,-82,27,1,96.2962962963,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,11,-93,26,0,100.0,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,25,-93,29,0,100.0,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,13,-90,16,0,100.0,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,12,-93,23,1,95.652173913,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,20,-93,23,2,91.3043478261,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,21,-93,19,0,100.0,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,17,-93,23,0,100.0,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,16,-93,20,0,100.0,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,19,-93,19,0,100.0,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,18,-91,19,1,94.7368421053,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,22,-93,25,3,88.0,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,24,-92,21,2,90.4761904762,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,15,-93,22,0,100.0,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,14,-92,21,3,85.7142857143,48.84202,2.3845
1505686007,00-17-0d-00-00-38-03-dd,23,-93,14,0,100.0,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,11,-93,21,0,100.0,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,25,-93,21,0,100.0,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,13,-93,20,1,95.0,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,12,-93,24,1,95.8333333333,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,20,-93,11,1,90.9090909091,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,21,-93,25,2,92.0,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,17,-93,21,0,100.0,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,16,-93,24,4,83.3333333333,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,19,-93,17,1,94.1176470588,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,18,-92,21,4,80.9523809524,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,22,-93,20,1,95.0,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,24,-93,20,0,100.0,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,15,-93,22,0,100.0,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,14,-93,17,1,94.1176470588,48.84202,2.3845
1505687358,00-17-0d-00-00-38-03-dd,23,-93,18,3,83.3333333333,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,11,-93,15,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,25,-92,15,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,13,-93,19,2,89.4736842105,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,12,-92,20,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,20,-93,16,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,21,-93,21,1,95.2380952381,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,17,-93,12,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,16,-93,11,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,19,-92,16,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,18,-93,12,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,22,-93,17,3,82.3529411765,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,24,-93,12,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,15,-92,14,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,14,-93,14,0,100.0,48.84202,2.3845
1505688708,00-17-0d-00-00-38-03-dd,23,-93,12,3,75.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,11,-93,19,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,25,-93,18,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,13,-93,8,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,12,-91,14,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,20,-90,13,3,76.9230769231,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,21,-93,15,1,93.3333333333,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,17,-93,15,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,16,-93,11,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,19,-93,27,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,18,-93,17,1,94.1176470588,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,22,-93,11,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,24,-87,21,1,95.2380952381,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,15,-93,17,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,14,-92,16,0,100.0,48.84202,2.3845
1505690058,00-17-0d-00-00-38-03-dd,23,-92,9,1,88.8888888889,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,11,-93,18,0,100.0,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,25,-93,12,1,91.6666666667,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,13,-93,25,0,100.0,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,12,-92,14,1,92.8571428571,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,20,-93,22,0,100.0,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,21,-93,18,2,88.8888888889,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,17,-93,20,1,95.0,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,16,-93,19,1,94.7368421053,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,19,-92,17,1,94.1176470588,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,18,-93,16,1,93.75,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,22,-93,19,2,89.4736842105,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,24,-93,18,1,94.4444444444,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,15,-92,21,0,100.0,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,14,-92,28,2,92.8571428571,48.84202,2.3845
1505691408,00-17-0d-00-00-38-03-dd,23,-93,23,4,82.6086956522,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,11,-93,26,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,25,-93,17,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,13,-93,19,1,94.7368421053,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,12,-93,24,2,91.6666666667,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,20,-92,21,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,21,-93,24,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,17,-93,25,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,16,-93,20,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,19,-93,16,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,18,-89,18,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,22,-93,20,1,95.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,24,-93,19,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,15,-89,20,0,100.0,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,14,-92,24,3,87.5,48.84202,2.3845
1505692758,00-17-0d-00-00-38-03-dd,23,-86,18,1,94.4444444444,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,11,-93,22,0,100.0,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,25,-93,23,0,100.0,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,13,-93,13,0,100.0,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,12,-93,22,1,95.4545454545,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,20,-93,21,0,100.0,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,21,-93,20,2,90.0,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,17,-92,21,1,95.2380952381,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,16,-93,18,0,100.0,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,19,-93,30,0,100.0,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,18,-93,22,1,95.4545454545,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,22,-93,12,1,91.6666666667,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,24,-84,18,1,94.4444444444,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,15,-93,24,0,100.0,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,14,-93,28,2,92.8571428571,48.84202,2.3845
1505694108,00-17-0d-00-00-38-03-dd,23,-92,17,3,82.3529411765,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,11,-93,12,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,25,-93,19,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,13,-88,17,4,76.4705882353,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,12,-93,19,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,20,-93,12,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,21,-93,17,1,94.1176470588,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,17,-93,15,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,16,-93,15,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,19,-93,15,1,93.3333333333,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,18,-93,15,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,22,-93,18,3,83.3333333333,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,24,-92,10,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,15,-93,15,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,14,-93,14,0,100.0,48.84202,2.3845
1505695458,00-17-0d-00-00-38-03-dd,23,-91,17,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,11,-92,15,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,25,-93,21,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,13,-93,13,1,92.3076923077,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,12,-93,16,1,93.75,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,20,-93,20,1,95.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,21,-93,13,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,17,-82,12,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,16,-93,14,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,19,-93,14,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,18,-76,13,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,22,-93,12,1,91.6666666667,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,24,-93,13,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,15,-92,15,1,93.3333333333,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,14,-91,12,0,100.0,48.84202,2.3845
1505696808,00-17-0d-00-00-38-03-dd,23,-86,14,3,78.5714285714,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,11,-93,14,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,25,-93,16,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,13,-93,17,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,12,-93,14,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,20,-93,18,1,94.4444444444,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,21,-89,15,2,86.6666666667,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,17,-93,11,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,16,-93,17,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,19,-93,16,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,18,-84,22,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,22,-93,16,1,93.75,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,24,-87,17,2,88.2352941176,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,15,-93,11,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,14,-93,17,0,100.0,48.84202,2.3845
1505698158,00-17-0d-00-00-38-03-dd,23,-93,19,1,94.7368421053,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,11,-93,20,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,25,-93,19,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,13,-90,16,1,93.75,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,12,-93,25,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,20,-93,18,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,21,-93,20,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,17,-87,25,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,16,-92,20,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,19,-93,17,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,18,-93,19,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,22,-90,20,1,95.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,24,-93,17,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,15,-93,21,0,100.0,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,14,-92,18,1,94.4444444444,48.84202,2.3845
1505699508,00-17-0d-00-00-38-03-dd,23,-93,15,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,11,-92,20,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,25,-93,24,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,13,-90,20,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,12,-93,26,2,92.3076923077,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,20,-93,26,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,21,-93,19,5,73.6842105263,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,17,-93,18,1,94.4444444444,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,16,-93,14,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,19,-93,26,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,18,-93,19,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,22,-91,15,1,93.3333333333,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,24,-83,21,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,15,-93,19,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,14,-92,21,0,100.0,48.84202,2.3845
1505700858,00-17-0d-00-00-38-03-dd,23,-90,15,0,100.0,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,11,-93,13,0,100.0,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,25,-93,21,0,100.0,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,13,-89,21,1,95.2380952381,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,12,-93,18,1,94.4444444444,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,20,-93,13,0,100.0,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,21,-93,16,0,100.0,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,17,-80,16,1,93.75,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,16,-93,16,0,100.0,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,19,-79,23,0,100.0,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,18,-92,19,0,100.0,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,22,-93,15,2,86.6666666667,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,24,-93,21,0,100.0,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,15,-93,13,2,84.6153846154,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,14,-93,19,1,94.7368421053,48.84202,2.3845
1505702208,00-17-0d-00-00-38-03-dd,23,-93,19,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,11,-93,15,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,25,-93,11,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,13,-93,16,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,12,-92,16,2,87.5,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,20,-93,15,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,21,-90,15,1,93.3333333333,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,17,-93,17,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,16,-93,11,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,19,-93,14,1,92.8571428571,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,18,-91,15,1,93.3333333333,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,22,-89,18,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,24,-93,11,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,15,-93,16,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,14,-93,13,0,100.0,48.84202,2.3845
1505703558,00-17-0d-00-00-38-03-dd,23,-93,13,0,100.0,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,11,-93,15,0,100.0,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,25,-93,15,0,100.0,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,13,-92,13,1,92.3076923077,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,12,-93,16,2,87.5,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,20,-93,17,1,94.1176470588,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,21,-93,17,1,94.1176470588,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,17,-89,16,1,93.75,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,16,-92,14,0,100.0,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,19,-92,17,0,100.0,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,18,-83,17,0,100.0,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,22,-83,10,1,90.0,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,24,-93,13,0,100.0,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,15,-93,9,0,100.0,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,14,-92,9,1,88.8888888889,48.84202,2.3845
1505704908,00-17-0d-00-00-38-03-dd,23,-93,13,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,11,-93,16,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,25,-93,15,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,13,-93,16,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,12,-93,15,2,86.6666666667,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,20,-92,22,2,90.9090909091,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,21,-93,15,2,86.6666666667,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,17,-93,12,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,16,-93,14,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,19,-93,14,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,18,-93,17,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,22,-93,13,2,84.6153846154,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,24,-93,20,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,15,-93,11,0,100.0,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,14,-93,16,1,93.75,48.84202,2.3845
1505706260,00-17-0d-00-00-38-03-dd,23,-93,19,2,89.4736842105,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,11,-92,19,0,100.0,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,25,-93,18,0,100.0,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,13,-93,12,2,83.3333333333,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,12,-93,19,0,100.0,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,20,-93,16,0,100.0,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,21,-93,16,2,87.5,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,17,-92,19,0,100.0,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,16,-93,12,1,91.6666666667,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,19,-93,19,0,100.0,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,18,-93,16,0,100.0,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,22,-89,13,3,76.9230769231,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,24,-93,12,1,91.6666666667,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,15,-93,13,0,100.0,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,14,-93,14,2,85.7142857143,48.84202,2.3845
1505707608,00-17-0d-00-00-38-03-dd,23,-85,15,0,100.0,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,11,-93,15,0,100.0,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,25,-93,17,0,100.0,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,13,-93,16,0,100.0,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,12,-92,15,0,100.0,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,20,-93,18,2,88.8888888889,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,21,-93,15,0,100.0,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,17,-93,16,1,93.75,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,16,-93,18,2,88.8888888889,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,19,-93,14,1,92.8571428571,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,18,-91,16,0,100.0,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,22,-91,23,1,95.652173913,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,24,-92,11,0,100.0,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,15,-93,16,0,100.0,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,14,-93,9,1,88.8888888889,48.84202,2.3845
1505708958,00-17-0d-00-00-38-03-dd,23,-93,11,2,81.8181818182,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,11,-92,12,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,25,-93,13,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,13,-93,14,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,12,-93,15,2,86.6666666667,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,20,-93,10,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,21,-91,11,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,17,-93,15,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,16,-93,14,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,19,-93,8,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,18,-92,12,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,22,-92,14,1,92.8571428571,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,24,-93,18,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,15,-93,16,0,100.0,48.84202,2.3845
1505710308,00-17-0d-00-00-38-03-dd,14,-93,15,1,93.3333333333,48.84202,2.3845
