time,source,dest,direction,
1479394514,00-17-0d-00-00-58-f5-58,00-17-0d-00-00-58-eb-64,3,
1479402165,00-17-0d-00-00-38-00-63,00-17-0d-00-00-58-eb-67,2,
1479416565,00-17-0d-00-00-38-00-63,00-17-0d-00-00-38-03-dd,2,
1479423765,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-f3-17,2,
1479430966,00-17-0d-00-00-58-f3-17,00-17-0d-00-00-58-f8-8f,2,
1479438166,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-58-eb-5b,2,
1479452566,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-f5-58,2,
1479462091,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-eb-64,3,
1479462319,00-17-0d-00-00-58-f3-17,00-17-0d-00-00-30-5d-39,2,
1479468779,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-f9-c4,3,
1479474166,00-17-0d-00-00-58-f3-17,00-17-0d-00-00-58-f5-23,2,
1479475641,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-f3-17,3,
1479475792,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-f5-3c,3,
1479510166,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-f5-58,2,
1479524566,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-67,2,
1479574967,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-38-03-dd,2,
1479582167,00-17-0d-00-00-58-f3-17,00-17-0d-00-00-58-f5-3c,2,
1479589367,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-f5-58,2,
1479596567,00-17-0d-00-00-58-f4-f8,00-17-0d-00-00-38-03-dd,2,
1479618167,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-f5-23,2,
1479625367,00-17-0d-00-00-58-f5-3c,00-17-0d-00-00-58-eb-67,2,
1479639767,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-f8-8f,2,
1479646968,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-f5-23,2,
1479654168,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-e9-cb,2,
1479661368,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-f5-23,2,
1479668568,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,2,
1479697368,00-17-0d-00-00-58-f4-f8,00-17-0d-00-00-58-e9-cb,2,
1479704568,00-17-0d-00-00-58-f4-f8,00-17-0d-00-00-58-e9-cb,2,
1479711768,00-17-0d-00-00-58-f3-17,00-17-0d-00-00-58-f5-23,2,
