time,source,dest,direction,
1466690835,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466693273,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466694499,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466696882,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466698106,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466700596,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466702874,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466705273,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466706474,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466708874,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466710074,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466711418,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466712514,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466716079,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466717274,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466718774,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466721476,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,2,
1466722274,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466724651,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466725724,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466730292,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466732126,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466734226,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466736518,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466737211,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466737217,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,2,
1466737275,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466738895,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466741112,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466742750,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466746141,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466747505,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466749761,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466751897,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466758110,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466762876,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466764064,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466765336,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466767860,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466771206,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466772176,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466773676,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466774877,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466775371,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1466779741,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466780919,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466782106,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466785341,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466788258,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466790453,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466794200,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466795290,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466799051,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466800601,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466801382,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466804020,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466807495,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466810634,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466818737,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1466819628,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466823063,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466824474,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466831705,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466832504,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466834969,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466841135,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466842179,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466846766,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466849806,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466853093,00-17-0d-00-00-3f-fe-88,00-17-0d-00-00-58-32-36,3,
1466855801,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466858759,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466861723,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466864458,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466871095,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466872393,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466873524,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466877785,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466879270,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466879877,00-17-0d-00-00-60-03-82,00-17-0d-00-00-60-05-69,2,
1466880493,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466888738,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466892633,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466894383,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466896972,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466902119,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466903745,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466905497,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466910497,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466913136,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466918796,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466920600,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466925104,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466926729,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1466927941,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466933099,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466934504,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466939499,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466944007,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466947199,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466948307,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1466950094,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466955951,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466958765,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1466959058,00-17-0d-00-00-60-02-1b,00-17-0d-00-00-60-08-d5,2,
1466964667,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466966389,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1466967632,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
